utc_timestamp,BE_windspeed_10m,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal
2016-03-13T07:00:00Z,5.29,-0.081,78.19003839,90.42636161
2016-03-13T08:00:00Z,6,2.28,287.6590968,74.62140317
2016-03-13T09:00:00Z,6.12,4.522,420.9728087,71.92959131
2016-03-13T10:00:00Z,5.98,6.362,506.0455157,73.65918426
2016-03-13T11:00:00Z,5.96,7.817,541.9162328,74.93166721
2016-03-13T12:00:00Z,6.18,8.843,526.1799202,75.25867984
2016-03-13T13:00:00Z,6.43,9.397,459.9691775,74.6848225
2016-03-13T14:00:00Z,6.45,9.486,350.2740697,72.96363034
2016-03-13T15:00:00Z,6.24,9.056,209.1830437,69.2784563
2016-03-13T16:00:00Z,5.02,7.642,67.14991888,54.04698112
2016-03-13T17:00:00Z,4.42,4.964,2.489259988,7.342640012
2016-03-13T18:00:00Z,5.3,4.143,0,0
2016-03-13T19:00:00Z,5.47,3.309,0,0
2016-03-13T20:00:00Z,5.42,2.356,0,0
2016-03-13T21:00:00Z,5.45,1.536,0,0
2016-03-13T22:00:00Z,5.46,0.827,0,0
2016-03-13T23:00:00Z,5.41,0.184,0,0
2016-03-14T00:00:00Z,5.33,-0.359,0,0
2016-03-14T01:00:00Z,5.29,-0.784,0,0
2016-03-14T02:00:00Z,5.33,-1.072,0,0
2016-03-14T03:00:00Z,5.11,-1.485,0,0
2016-03-14T04:00:00Z,5.13,-1.808,0,0
2016-03-14T05:00:00Z,5.17,-2.061,0.016997051,0.207402949
2016-03-14T06:00:00Z,5.5,-1.944,9.406448101,36.7975519
2016-03-14T07:00:00Z,6.12,-0.675,83.51199273,90.51140727
2016-03-14T08:00:00Z,6.47,1.45,285.2598084,76.48839164
2016-03-14T09:00:00Z,6.67,3.556,451.9831458,62.6199542
2016-03-14T10:00:00Z,6.77,5.206,539.692899,63.176401
2016-03-14T11:00:00Z,6.83,6.521,575.4834355,64.60196447
2016-03-14T12:00:00Z,6.91,7.477,557.4785195,65.50908054
2016-03-14T13:00:00Z,7.02,8.043,490.4900766,64.90082339
2016-03-14T14:00:00Z,7.04,8.183,378.8445724,63.48252762
2016-03-14T15:00:00Z,6.58,7.89,228.2759425,63.06235749
2016-03-14T16:00:00Z,4.84,6.58,74.00813988,53.18606012
2016-03-14T17:00:00Z,4.06,3.667,3.573918118,8.402881882
2016-03-14T18:00:00Z,4.54,2.695,0,0
2016-03-14T19:00:00Z,4.66,2.096,0,0
2016-03-14T20:00:00Z,4.43,1.286,0,0
2016-03-14T21:00:00Z,4.05,0.415,0,0
2016-03-14T22:00:00Z,3.8,-0.282,0,0
2016-03-14T23:00:00Z,3.67,-0.759,0,0
2016-03-15T00:00:00Z,3.54,-1.219,0,0
2016-03-15T01:00:00Z,3.35,-1.563,0,0
2016-03-15T02:00:00Z,3.12,-1.632,0,0
2016-03-15T03:00:00Z,3.06,-1.45,0,0
2016-03-15T04:00:00Z,2.98,-1.264,0,0
2016-03-15T05:00:00Z,2.5,-1.023,0.027092282,0.386107718
2016-03-15T06:00:00Z,2.44,-0.154,5.62482863,38.77177137
2016-03-15T07:00:00Z,2.39,1.312,32.16278039,109.3454196
2016-03-15T08:00:00Z,2.53,3.273,124.9993627,157.9457373
2016-03-15T09:00:00Z,3.55,5.898,281.920032,150.190068
2016-03-15T10:00:00Z,4.48,7.912,432.4833409,123.6716591
2016-03-15T11:00:00Z,5.09,8.943,440.4516268,136.3065732
2016-03-15T12:00:00Z,5.7,9.372,339.6673809,173.8449191
2016-03-15T13:00:00Z,6.29,9.402,233.7769044,195.0639956
2016-03-15T14:00:00Z,6.66,8.882,73.39571345,193.9052866
2016-03-15T15:00:00Z,6.68,8.067,14.69207607,119.2871239
2016-03-15T16:00:00Z,6.09,7.183,1.710954618,39.79944538
2016-03-15T17:00:00Z,5.48,6.409,0.094361097,3.709838903
2016-03-15T18:00:00Z,5.33,5.837,0,0
2016-03-15T19:00:00Z,5.28,5.276,0,0
2016-03-15T20:00:00Z,4.96,4.538,0,0
2016-03-15T21:00:00Z,4.72,3.809,0,0
2016-03-15T22:00:00Z,4.73,3.235,0,0
2016-03-15T23:00:00Z,4.89,2.813,0,0
2016-03-16T00:00:00Z,5.02,2.504,0,0
2016-03-16T01:00:00Z,4.99,2.173,0,0
2016-03-16T02:00:00Z,5,1.788,0,0
2016-03-16T03:00:00Z,5.23,1.458,0,0
2016-03-16T04:00:00Z,5.36,1.14,0,0
2016-03-16T05:00:00Z,5.64,0.905,0.029608209,0.486791791
2016-03-16T06:00:00Z,6.03,1.139,4.77676616,36.38993384
2016-03-16T07:00:00Z,6.46,2.241,52.8515337,106.9302663
2016-03-16T08:00:00Z,7.5,4.157,226.3898808,112.8200192
2016-03-16T09:00:00Z,8.28,5.791,372.1938001,104.1567999
2016-03-16T10:00:00Z,8.39,6.89,452.1389842,106.5877158
2016-03-16T11:00:00Z,8.52,7.688,486.4739083,108.4331917
2016-03-16T12:00:00Z,8.78,8.161,463.2634029,112.2052971
2016-03-16T13:00:00Z,9,8.288,385.583721,117.038479
2016-03-16T14:00:00Z,8.97,8.166,284.4010174,113.5875826
2016-03-16T15:00:00Z,8.46,7.703,152.0679146,105.6801854
2016-03-16T16:00:00Z,7.3,6.705,46.17513343,70.86276657
2016-03-16T17:00:00Z,6.27,4.979,2.615274243,10.72252576
2016-03-16T18:00:00Z,5.96,3.846,0,0
2016-03-16T19:00:00Z,5.36,2.971,0,0
2016-03-16T20:00:00Z,4.97,2.177,0,0
2016-03-16T21:00:00Z,5.01,1.656,0,0
2016-03-16T22:00:00Z,4.84,1.114,0,0
2016-03-16T23:00:00Z,4.59,0.523,0,0
2016-03-17T00:00:00Z,4.38,-0.038,0,0
2016-03-17T01:00:00Z,4.15,-0.577,0,0
2016-03-17T02:00:00Z,3.96,-1.042,0,0
2016-03-17T03:00:00Z,3.85,-1.43,0,0
2016-03-17T04:00:00Z,3.81,-1.705,0,0
2016-03-17T05:00:00Z,3.66,-1.778,0.121860948,0.899139052
2016-03-17T06:00:00Z,3.93,-0.669,20.95663251,43.94866749
2016-03-17T07:00:00Z,3.45,1.141,147.9043097,72.97559035
2016-03-17T08:00:00Z,3.33,3.818,328.2420822,65.63201777
2016-03-17T09:00:00Z,4.58,6.81,455.1663974,67.07310258
2016-03-17T10:00:00Z,4.56,8.281,539.4865929,69.27300712
2016-03-17T11:00:00Z,4.23,9.325,575.0870017,70.92799829
2016-03-17T12:00:00Z,3.93,10.036,546.5802534,75.1859466
2016-03-17T13:00:00Z,3.79,10.421,481.8074374,74.46146256
2016-03-17T14:00:00Z,3.8,10.428,372.8934881,72.55381195
2016-03-17T15:00:00Z,3.8,9.986,231.1381542,69.31854584
2016-03-17T16:00:00Z,2.86,8.458,82.69416566,57.69283434
2016-03-17T17:00:00Z,3.19,5.085,4.746492219,11.75550778
2016-03-17T18:00:00Z,3.55,3.708,0,0
2016-03-17T19:00:00Z,3.66,3.057,0,0
2016-03-17T20:00:00Z,3.67,2.385,0,0
2016-03-17T21:00:00Z,3.58,1.682,0,0
2016-03-17T22:00:00Z,3.4,0.981,0,0
2016-03-17T23:00:00Z,3.24,0.649,0,0
2016-03-18T00:00:00Z,3.23,0.699,0,0
2016-03-18T01:00:00Z,3.04,0.741,0,0
2016-03-18T02:00:00Z,2.68,0.651,0,0
2016-03-18T03:00:00Z,2.51,0.54,0,0
2016-03-18T04:00:00Z,2.38,0.308,0,0
2016-03-18T05:00:00Z,2.29,0.309,0.035255208,0.795244792
2016-03-18T06:00:00Z,2.41,0.724,3.318613687,36.77338631
2016-03-18T07:00:00Z,2.6,1.599,20.16959717,105.9922028
2016-03-18T08:00:00Z,2.74,2.896,84.44928257,168.5552174
2016-03-18T09:00:00Z,2.98,4.81,303.1297987,144.9422013
2016-03-18T10:00:00Z,2.99,6.704,479.9118273,106.4246727
2016-03-18T11:00:00Z,2.98,7.973,477.0725389,120.2142611
2016-03-18T12:00:00Z,3.1,8.837,455.2661342,124.1115658
2016-03-18T13:00:00Z,3.32,9.302,395.6534058,121.6008942
2016-03-18T14:00:00Z,3.54,9.313,300.671043,115.021257
2016-03-18T15:00:00Z,3.71,8.824,160.3501158,110.5101842
2016-03-18T16:00:00Z,3.49,7.744,39.94724691,79.35555309
2016-03-18T17:00:00Z,3.12,5.808,1.030580118,10.29261988
2016-03-18T18:00:00Z,3.47,5.068,0,0
2016-03-18T19:00:00Z,3.74,4.864,0,0
2016-03-18T20:00:00Z,3.8,4.689,0,0
2016-03-18T21:00:00Z,3.65,4.511,0,0
2016-03-18T22:00:00Z,3.72,4.377,0,0
2016-03-18T23:00:00Z,3.67,4.194,0,0
2016-03-19T00:00:00Z,3.48,3.928,0,0
2016-03-19T01:00:00Z,3.2,3.615,0,0
2016-03-19T02:00:00Z,2.96,3.332,0,0
2016-03-19T03:00:00Z,2.72,3.069,0,0
2016-03-19T04:00:00Z,2.59,2.857,0,0
2016-03-19T05:00:00Z,2.51,2.719,0.0540128,1.0854872
2016-03-19T06:00:00Z,3.03,3.508,4.913572153,41.84872785
2016-03-19T07:00:00Z,3.86,4.546,29.96508091,113.0306191
2016-03-19T08:00:00Z,4.23,5.567,100.8219446,168.4386554
2016-03-19T09:00:00Z,4.22,6.578,224.4245198,178.4816802
2016-03-19T10:00:00Z,4.07,7.688,375.6260708,150.9847292
2016-03-19T11:00:00Z,3.96,8.67,470.8495399,125.1319601
2016-03-19T12:00:00Z,3.99,9.377,500.6569617,106.7204383
2016-03-19T13:00:00Z,4.12,9.698,452.7448633,98.57523665
2016-03-19T14:00:00Z,4.27,9.62,354.372454,92.164446
2016-03-19T15:00:00Z,4.36,9.112,220.7184459,85.96745414
2016-03-19T16:00:00Z,3.95,7.986,58.38834096,76.14365904
2016-03-19T17:00:00Z,3.26,6.062,1.984081908,12.96191809
2016-03-19T18:00:00Z,3.65,5.431,0,0
2016-03-19T19:00:00Z,3.82,5.007,0,0
2016-03-19T20:00:00Z,3.65,4.448,0,0
2016-03-19T21:00:00Z,3.33,3.836,0,0
2016-03-19T22:00:00Z,2.92,3.078,0,0
2016-03-19T23:00:00Z,2.69,2.395,0,0
2016-03-20T00:00:00Z,2.72,2.115,0,0
2016-03-20T01:00:00Z,2.84,2.043,0,0
2016-03-20T02:00:00Z,2.69,2.109,0,0
2016-03-20T03:00:00Z,2.55,1.978,0,0
2016-03-20T04:00:00Z,2.23,1.677,0,0
2016-03-20T05:00:00Z,2.09,1.542,0.026321787,0.964478213
2016-03-20T06:00:00Z,2.15,2.027,1.528728649,31.67457135
2016-03-20T07:00:00Z,2.6,3.17,7.093984198,88.4400158
2016-03-20T08:00:00Z,3.3,4.59,35.37808126,171.1383187
2016-03-20T09:00:00Z,3.97,6.138,181.0207995,210.0300005
2016-03-20T10:00:00Z,4.19,7.425,325.3966183,186.2276817
2016-03-20T11:00:00Z,4.38,8.402,388.0041478,172.7240522
2016-03-20T12:00:00Z,4.54,9.125,431.7347836,148.5189164
2016-03-20T13:00:00Z,4.72,9.412,357.9734232,151.9540768
2016-03-20T14:00:00Z,4.89,9.18,207.8957774,167.4035226
2016-03-20T15:00:00Z,4.93,8.649,84.42898948,148.7079105
2016-03-20T16:00:00Z,4.38,7.825,13.66929433,79.34620567
2016-03-20T17:00:00Z,3.55,6.429,0.920456747,12.39944325
2016-03-20T18:00:00Z,3.81,5.7,0,0
2016-03-20T19:00:00Z,4.01,5.511,0,0
2016-03-20T20:00:00Z,3.91,5.329,0,0
2016-03-20T21:00:00Z,3.62,5.187,0,0
2016-03-20T22:00:00Z,3.65,5.187,0,0
2016-03-20T23:00:00Z,3.59,5.251,0,0
2016-03-21T00:00:00Z,3.56,5.322,0,0
2016-03-21T01:00:00Z,3.51,5.249,0,0
2016-03-21T02:00:00Z,3.48,5.156,0,0
2016-03-21T03:00:00Z,3.48,5.067,0,0
2016-03-21T04:00:00Z,3.55,4.979,0,0
2016-03-21T05:00:00Z,3.51,4.83,0.028106933,1.063693067
2016-03-21T06:00:00Z,3.77,5.207,2.351100105,37.3904999
2016-03-21T07:00:00Z,3.95,6.135,17.20311903,110.418481
2016-03-21T08:00:00Z,4.6,7.5,100.5551696,179.8054304
2016-03-21T09:00:00Z,4.98,8.787,267.235368,177.312432
2016-03-21T10:00:00Z,4.88,9.499,261.8241956,211.3305044
2016-03-21T11:00:00Z,4.64,10.12,315.5303321,207.7949679
2016-03-21T12:00:00Z,4.34,10.56,339.2854232,190.8152768
2016-03-21T13:00:00Z,4.24,10.717,314.4758656,173.4365344
2016-03-21T14:00:00Z,4.41,10.449,210.7523523,168.0555477
2016-03-21T15:00:00Z,4.59,9.827,101.2918879,145.7675121
2016-03-21T16:00:00Z,4.02,8.76,20.4434435,85.5277565
2016-03-21T17:00:00Z,3.22,6.891,1.454089726,14.88831027
2016-03-21T18:00:00Z,3.38,5.918,0,0
2016-03-21T19:00:00Z,3.46,5.505,0,0
2016-03-21T20:00:00Z,3.39,5.007,0,0
2016-03-21T21:00:00Z,3.18,4.462,0,0
2016-03-21T22:00:00Z,2.82,3.556,0,0
2016-03-21T23:00:00Z,2.69,3.025,0,0
2016-03-22T00:00:00Z,2.72,2.807,0,0
2016-03-22T01:00:00Z,2.68,2.61,0,0
2016-03-22T02:00:00Z,2.64,2.463,0,0
2016-03-22T03:00:00Z,2.66,2.35,0,0
2016-03-22T04:00:00Z,2.65,2.169,0,0
2016-03-22T05:00:00Z,2.68,1.982,0.1329791,2.3248209
2016-03-22T06:00:00Z,2.82,2.8,6.832115327,50.38928467
2016-03-22T07:00:00Z,3.23,4.488,35.27756609,121.3041339
2016-03-22T08:00:00Z,3.64,6.574,138.3540985,166.8079015
2016-03-22T09:00:00Z,4.12,8.69,326.1952758,145.8312242
2016-03-22T10:00:00Z,4.62,10.119,456.1123475,127.3879525
2016-03-22T11:00:00Z,5.05,10.869,438.5247035,149.0812965
2016-03-22T12:00:00Z,5.36,11.2,394.8641828,163.2771172
2016-03-22T13:00:00Z,5.53,11.164,307.8013438,173.0839562
2016-03-22T14:00:00Z,5.64,10.825,210.2789897,167.1069103
2016-03-22T15:00:00Z,5.57,10.136,102.8638649,144.4223351
2016-03-22T16:00:00Z,4.86,9.088,24.5672534,86.5910466
2016-03-22T17:00:00Z,3.67,7.206,3.315945442,19.03365456
2016-03-22T18:00:00Z,3.53,5.505,0,0
2016-03-22T19:00:00Z,3.48,4.702,0,0
2016-03-22T20:00:00Z,3.37,4.574,0,0
2016-03-22T21:00:00Z,3.91,5.002,0,0
2016-03-22T22:00:00Z,3.87,5.007,0,0
2016-03-22T23:00:00Z,3.7,4.746,0,0
2016-03-23T00:00:00Z,3.54,4.506,0,0
2016-03-23T01:00:00Z,3.56,4.379,0,0
2016-03-23T02:00:00Z,3.65,4.32,0,0
2016-03-23T03:00:00Z,3.74,4.307,0,0
2016-03-23T04:00:00Z,3.86,4.337,0,0
2016-03-23T05:00:00Z,4.02,4.4,0.043574493,1.655125507
2016-03-23T06:00:00Z,4.25,4.782,1.562988697,34.1733113
2016-03-23T07:00:00Z,4.42,5.679,8.030394584,95.36050542
2016-03-23T08:00:00Z,5.12,7.01,37.2239841,179.7679159
2016-03-23T09:00:00Z,5.47,8.171,113.6223385,231.5772615
2016-03-23T10:00:00Z,5.7,9.32,303.4685442,205.6919558
2016-03-23T11:00:00Z,5.95,10.173,397.3593667,178.5576333
2016-03-23T12:00:00Z,6.15,10.614,389.4752406,174.4661594
2016-03-23T13:00:00Z,6.32,10.662,333.2481911,170.8807089
2016-03-23T14:00:00Z,6.36,10.329,227.0372284,167.0177716
2016-03-23T15:00:00Z,6.14,9.703,123.3713692,144.6986308
2016-03-23T16:00:00Z,5.39,8.722,26.90619167,92.08570833
2016-03-23T17:00:00Z,4.37,7.272,2.31818301,19.08241699
2016-03-23T18:00:00Z,4.16,6.168,0,0
2016-03-23T19:00:00Z,3.66,5.429,0,0
2016-03-23T20:00:00Z,3.12,4.822,0,0
2016-03-23T21:00:00Z,2.99,4.678,0,0
2016-03-23T22:00:00Z,2.82,4.59,0,0
2016-03-23T23:00:00Z,2.62,4.478,0,0
2016-03-24T00:00:00Z,2.42,4.339,0,0
2016-03-24T01:00:00Z,2.4,4.197,0,0
2016-03-24T02:00:00Z,2.56,4.136,0,0
2016-03-24T03:00:00Z,2.7,4.011,0,0
2016-03-24T04:00:00Z,2.81,3.926,0,0
2016-03-24T05:00:00Z,3.09,4.014,0.029752417,1.835247583
2016-03-24T06:00:00Z,3.58,4.499,0.514358575,25.45574142
2016-03-24T07:00:00Z,3.87,5.251,2.154470002,71.42233
2016-03-24T08:00:00Z,4.2,6.274,6.667095735,136.9942043
2016-03-24T09:00:00Z,4.65,7.21,10.3541113,180.9657887
2016-03-24T10:00:00Z,5.27,7.972,15.54477679,221.0190232
2016-03-24T11:00:00Z,5.82,8.683,28.93594114,268.5415589
2016-03-24T12:00:00Z,6.09,9.219,37.59051379,281.6019862
2016-03-24T13:00:00Z,5.99,9.215,17.0650754,219.9053246
2016-03-24T14:00:00Z,5.44,8.812,5.113928999,133.275771
2016-03-24T15:00:00Z,4.88,8.535,3.737447815,101.8902522
2016-03-24T16:00:00Z,4.22,7.908,1.255895398,48.0144046
2016-03-24T17:00:00Z,3.96,6.977,0.308709031,12.51019097
2016-03-24T18:00:00Z,4.13,6.154,0,0
2016-03-24T19:00:00Z,4.5,5.774,0,0
2016-03-24T20:00:00Z,4.69,5.443,0,0
2016-03-24T21:00:00Z,4.75,5.256,0,0
2016-03-24T22:00:00Z,4.81,5.204,0,0
2016-03-24T23:00:00Z,4.93,5.211,0,0
2016-03-25T00:00:00Z,5.09,5.227,0,0
2016-03-25T01:00:00Z,5.3,5.212,0,0
2016-03-25T02:00:00Z,5.5,5.111,0,0
2016-03-25T03:00:00Z,5.75,4.979,0,0
2016-03-25T04:00:00Z,6.04,4.873,0,0
2016-03-25T05:00:00Z,6.21,4.791,0.030683234,1.949716766
2016-03-25T06:00:00Z,6.35,4.913,0.383847321,22.05855268
2016-03-25T07:00:00Z,6.54,5.057,0.617807822,38.78199218
2016-03-25T08:00:00Z,6.89,5.215,1.13767519,63.98992481
2016-03-25T09:00:00Z,6.5,5.782,2.808204955,111.544095
2016-03-25T10:00:00Z,6.13,6.645,5.943361095,162.0719389
2016-03-25T11:00:00Z,5.81,7.579,11.63481909,210.1556809
2016-03-25T12:00:00Z,5.78,8.301,19.14470564,237.1777944
2016-03-25T13:00:00Z,6.12,8.784,34.38313014,253.0506699
2016-03-25T14:00:00Z,6.46,8.868,45.29789902,228.177101
2016-03-25T15:00:00Z,6.05,8.6,41.5791421,175.0349579
2016-03-25T16:00:00Z,4.8,7.997,20.53848013,102.8068199
2016-03-25T17:00:00Z,3.12,6.195,3.978120522,27.35257948
2016-03-25T18:00:00Z,2.8,4.379,1.00E-05,9.00E-05
2016-03-25T19:00:00Z,2.55,3.611,0,0
2016-03-25T20:00:00Z,2.35,2.998,0,0
2016-03-25T21:00:00Z,2.16,2.681,0,0
2016-03-25T22:00:00Z,2.01,2.46,0,0
2016-03-25T23:00:00Z,2.18,1.962,0,0
2016-03-26T00:00:00Z,2.69,1.36,0,0
2016-03-26T01:00:00Z,3.31,1.055,0,0
2016-03-26T02:00:00Z,4.06,1.117,0,0
2016-03-26T03:00:00Z,4.88,1.361,0,0
2016-03-26T04:00:00Z,5.66,1.508,0,0
2016-03-26T05:00:00Z,6.23,1.569,0.723130341,5.883169659
2016-03-26T06:00:00Z,6.86,2.512,28.10571162,65.14908838
2016-03-26T07:00:00Z,6.98,4.526,207.5586536,77.54204641
2016-03-26T08:00:00Z,8.06,7.517,363.7371591,78.96934095
2016-03-26T09:00:00Z,9.19,10.089,484.8265665,83.94993352
2016-03-26T10:00:00Z,9.68,11.729,558.566948,90.87605204
2016-03-26T11:00:00Z,9.85,12.631,549.2309355,109.6587645
2016-03-26T12:00:00Z,9.89,13.072,468.1697191,138.1688809
2016-03-26T13:00:00Z,9.87,13.151,323.0133019,173.5095981
2016-03-26T14:00:00Z,9.71,13.042,187.1819727,184.3754273
2016-03-26T15:00:00Z,9.32,12.725,69.49179416,157.4090058
2016-03-26T16:00:00Z,8.64,12.105,19.06838194,90.45371806
2016-03-26T17:00:00Z,8.33,11.112,3.357334085,25.02866591
2016-03-26T18:00:00Z,8.49,10.159,1.67E-05,0.000383343
2016-03-26T19:00:00Z,8.54,9.457,0,0
2016-03-26T20:00:00Z,8.84,9,0,0
2016-03-26T21:00:00Z,8.83,8.711,0,0
2016-03-26T22:00:00Z,8.67,8.472,0,0
2016-03-26T23:00:00Z,8.22,8.337,0,0
2016-03-27T00:00:00Z,7.27,8.08,0,0
2016-03-27T01:00:00Z,7.27,8.08,0,0
2016-03-27T02:00:00Z,6.36,7.64,0,0
2016-03-27T03:00:00Z,5.94,6.972,0,0
2016-03-27T04:00:00Z,5.54,6.03,0,0
2016-03-27T05:00:00Z,5.18,5.115,0,0
2016-03-27T06:00:00Z,5.38,4.617,0.026607471,1.600092529
2016-03-27T07:00:00Z,6.64,4.734,1.564179755,38.31272024
2016-03-27T08:00:00Z,8.18,5.583,20.65551668,129.0268833
2016-03-27T09:00:00Z,9.46,7.246,144.0713564,189.8020436
2016-03-27T10:00:00Z,10.27,8.972,333.2716817,168.3346183
2016-03-27T11:00:00Z,10.38,10.235,423.5638102,166.7238898
2016-03-27T12:00:00Z,10.17,11.042,386.5073027,201.5842973
2016-03-27T13:00:00Z,9.97,11.382,250.7623101,252.8134899
2016-03-27T14:00:00Z,9.89,11.42,150.9193083,262.4369917
2016-03-27T15:00:00Z,9.24,11.025,49.0545512,220.4665488
2016-03-27T16:00:00Z,8.15,10.286,10.47630098,127.521299
2016-03-27T17:00:00Z,7.47,9.554,4.541491382,71.70530862
2016-03-27T18:00:00Z,7.19,8.678,1.271497913,22.33790209
2016-03-27T19:00:00Z,7.07,7.859,2.13E-05,0.001178676
2016-03-27T20:00:00Z,7.17,7.332,0,0
2016-03-27T21:00:00Z,7.46,6.885,0,0
2016-03-27T22:00:00Z,7.87,6.601,0,0
2016-03-27T23:00:00Z,8.05,6.296,0,0
2016-03-28T00:00:00Z,8.38,6.027,0,0
2016-03-28T01:00:00Z,8.81,5.999,0,0
2016-03-28T02:00:00Z,9.47,6.201,0,0
2016-03-28T03:00:00Z,10.95,6.569,0,0
2016-03-28T04:00:00Z,12.56,6.686,0,0
2016-03-28T05:00:00Z,13.65,6.782,0,0
2016-03-28T06:00:00Z,14.42,7.057,0.073809801,3.476990199
2016-03-28T07:00:00Z,14.6,7.45,2.041463226,46.70583677
2016-03-28T08:00:00Z,14.6,8.204,10.19209198,120.175408
2016-03-28T09:00:00Z,14.53,9.182,16.40385711,175.9420429
2016-03-28T10:00:00Z,14.38,9.812,11.46608219,181.9242178
2016-03-28T11:00:00Z,13.78,10.323,19.45111936,230.6449806
2016-03-28T12:00:00Z,13.23,10.738,58.93451448,301.5489855
2016-03-28T13:00:00Z,12.53,10.869,111.6621983,313.6585017
2016-03-28T14:00:00Z,11.58,10.496,64.7649933,276.9618067
2016-03-28T15:00:00Z,10.42,10.026,33.32299649,220.6375035
2016-03-28T16:00:00Z,8.98,9.499,14.5373532,149.5620468
2016-03-28T17:00:00Z,7.54,8.837,5.78489798,83.35240202
2016-03-28T18:00:00Z,6.84,7.939,0.892888868,21.86141113
2016-03-28T19:00:00Z,6.91,7.235,5.04E-05,0.003649552
2016-03-28T20:00:00Z,7.48,6.716,0,0
2016-03-28T21:00:00Z,7.89,6.27,0,0
2016-03-28T22:00:00Z,7.93,6.044,0,0
2016-03-28T23:00:00Z,8.18,5.894,0,0
2016-03-29T00:00:00Z,8.77,5.686,0,0
2016-03-29T01:00:00Z,9.22,5.436,0,0
2016-03-29T02:00:00Z,9.53,5.253,0,0
2016-03-29T03:00:00Z,9.67,5.174,0,0
2016-03-29T04:00:00Z,9.46,5.121,0,0
2016-03-29T05:00:00Z,9.14,5.053,0,0
2016-03-29T06:00:00Z,8.77,4.93,0.153888182,4.588511818
2016-03-29T07:00:00Z,8.64,5.069,3.526562572,51.43013743
2016-03-29T08:00:00Z,8.79,5.727,17.20047602,123.724324
2016-03-29T09:00:00Z,9.29,6.883,66.96118236,198.8147176
2016-03-29T10:00:00Z,9.88,8.275,228.4278479,215.1208521
2016-03-29T11:00:00Z,9.86,9.306,293.6954077,223.4911923
2016-03-29T12:00:00Z,9.62,9.955,271.08694,246.70146
2016-03-29T13:00:00Z,9.34,10.454,279.2555559,238.6226441
2016-03-29T14:00:00Z,8.97,10.802,272.2873127,214.0019873
2016-03-29T15:00:00Z,8.35,10.864,209.2836992,189.2589008
2016-03-29T16:00:00Z,7.31,10.729,159.264473,144.741527
2016-03-29T17:00:00Z,5.53,10.138,85.78240706,96.52879294
2016-03-29T18:00:00Z,3.6,7.99,12.10324865,36.50055135
2016-03-29T19:00:00Z,3.77,6.187,0.001737893,0.029262107
2016-03-29T20:00:00Z,4.84,6.442,0,0
2016-03-29T21:00:00Z,5.78,6.692,0,0
2016-03-29T22:00:00Z,6.42,6.977,0,0
2016-03-29T23:00:00Z,6.97,7.431,0,0
2016-03-30T00:00:00Z,7.7,7.941,0,0
2016-03-30T01:00:00Z,8.38,8.211,0,0
2016-03-30T02:00:00Z,7.79,7.782,0,0
2016-03-30T03:00:00Z,6.88,7.157,0,0
2016-03-30T04:00:00Z,5.81,6.553,0,0
2016-03-30T05:00:00Z,4.98,6.049,0,0
2016-03-30T06:00:00Z,4.82,5.818,0.147656565,5.385343435
2016-03-30T07:00:00Z,5.33,6.242,1.996819831,46.77268017
2016-03-30T08:00:00Z,5.73,7.06,7.145572521,106.8207275
2016-03-30T09:00:00Z,6.55,8.158,28.57005109,193.1923489
2016-03-30T10:00:00Z,7.07,9.191,114.8586197,264.6843803
2016-03-30T11:00:00Z,7.08,10.043,218.0684941,273.0649059
2016-03-30T12:00:00Z,6.98,10.649,255.5630264,275.5515736
2016-03-30T13:00:00Z,6.75,10.982,205.6525886,288.4577114
2016-03-30T14:00:00Z,6.32,10.942,99.8402859,281.8469141
2016-03-30T15:00:00Z,5.67,10.638,38.42061082,224.8208892
2016-03-30T16:00:00Z,4.69,10.056,10.9982008,139.5448992
2016-03-30T17:00:00Z,3.2,9.093,2.310083515,61.68781649
2016-03-30T18:00:00Z,2.41,7.761,0.324084624,14.87741538
2016-03-30T19:00:00Z,2.38,6.79,0.000243885,0.019456115
2016-03-30T20:00:00Z,2.33,6.367,0,0
2016-03-30T21:00:00Z,2.2,6.013,0,0
2016-03-30T22:00:00Z,2.05,5.695,0,0
2016-03-30T23:00:00Z,1.92,5.407,0,0
2016-03-31T00:00:00Z,1.86,5.106,0,0
2016-03-31T01:00:00Z,1.82,4.834,0,0
2016-03-31T02:00:00Z,1.77,4.688,0,0
2016-03-31T03:00:00Z,1.83,4.648,0,0
2016-03-31T04:00:00Z,2.18,4.644,0,0
2016-03-31T05:00:00Z,2.47,4.577,0,0
2016-03-31T06:00:00Z,2.36,4.791,0.069283112,4.627116888
2016-03-31T07:00:00Z,2.89,5.223,0.274062984,20.86353702
2016-03-31T08:00:00Z,3.58,5.711,0.798011507,49.92438849
2016-03-31T09:00:00Z,4.38,6.159,2.444334853,101.7320651
2016-03-31T10:00:00Z,4.74,6.62,5.8879583,162.7431417
2016-03-31T11:00:00Z,5.28,7.121,8.974525685,201.6988743
2016-03-31T12:00:00Z,6.16,7.553,12.48402145,227.2486785
2016-03-31T13:00:00Z,7.03,8.189,32.29082249,296.0952775
2016-03-31T14:00:00Z,6.52,8.09,10.14784222,202.1428578
2016-03-31T15:00:00Z,5.88,7.655,2.837241045,114.317159
2016-03-31T16:00:00Z,5.33,7.449,2.352272485,92.86712752
